name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;319;0;250;3065;1366;3065;1135;0
header;119;80;119;129;1747;129;1747;80
A;907;151;907;179;930;179;930;151
C;604;254;604;274;619;274;619;254
A;327;382;327;382;327;382;327;382
D;599;759;599;778;616;778;616;759
B;923;824;923;852;944;852;944;824
C;927;1495;927;1526;949;1526;949;1495
D;680;1536;680;1556;697;1556;697;1536
D;1116;1578;1116;1607;1137;1607;1137;1578
D;933;2169;933;2197;955;2197;955;2169
B;1011;2424;1011;2443;1026;2443;1026;2424
A;440;3004;440;3004;440;3004;440;3004
