name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;596;0;504;3073;1613;3073;1359;0
header;276;141;276;178;1295;178;1295;141
A;595;138;595;140;598;140;598;138
A;708;816;708;834;715;834;715;816
B;840;860;840;877;851;877;851;860
A;655;950;655;953;661;953;661;950
A;668;961;668;971;674;971;674;961
A;621;1019;621;1019;621;1019;621;1019
A;694;1225;694;1243;700;1243;700;1225
A;849;1226;849;1231;854;1231;854;1226
A;849;1238;849;1243;854;1243;854;1238
D;558;1266;558;1289;576;1289;576;1266
A;706;1304;706;1306;707;1306;707;1304
B;903;1413;903;1425;910;1425;910;1413
B;878;1439;878;1463;893;1463;893;1439
A;860;1546;860;1546;860;1546;860;1546
C;1274;1610;1274;1638;1308;1638;1308;1610
B;793;1708;793;1726;807;1726;807;1708
A;713;1744;713;1769;720;1769;720;1744
A;681;1895;681;1902;688;1902;688;1895
C;699;1963;699;1990;729;1990;729;1963
A;1250;1985;1250;1992;1256;1992;1256;1985
A;1252;2490;1252;2490;1252;2490;1252;2490
A;621;2599;621;2605;626;2605;626;2599
B;1570;2624;1570;2651;1577;2651;1577;2624
C;737;2754;737;2779;757;2779;757;2754
A;810;2803;810;2824;815;2824;815;2803
B;979;2807;979;2825;993;2825;993;2807
A;947;2819;947;2831;952;2831;952;2819
A;992;2851;992;2855;995;2855;995;2851
A;512;2901;512;2903;512;2903;512;2901
