name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;274;0;483;3091;979;3091;956;0
header;132;141;132;178;1755;178;1755;141
A;931;204;931;232;954;232;954;204
A;617;212;617;221;625;221;625;212
A;411;491;411;498;418;498;418;491
A;910;523;910;524;911;524;911;523
A;852;767;852;774;859;774;859;767
B;927;871;927;900;950;900;950;871
C;931;1543;931;1573;952;1573;952;1543
A;893;1991;893;1993;894;1993;894;1991
A;912;2186;912;2194;918;2194;918;2186
A;950;2198;950;2200;952;2200;952;2198
D;933;2221;933;2251;957;2251;957;2221
A;658;2551;658;2551;659;2551;659;2551
A;601;2913;601;2913;601;2913;601;2913
